Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AutoUpdate,1,5,2,0,4,149,9,0,1,0.4000000059604645,3,3
CoverageExcludeAttribute,0,2,1,0,2,12,2,0,0,-1,0,0
IAutoUpdate,0,2,2,0,0,27,2,1,0,-1,1,0
InvalidSignatureEventArgs,0,0,0,0,0,3,0,0,0,-1,0,0
PendingUpdate,0,2,6,0,2,72,4,0,0,-1,0,3
StringExtensionMethods,0,1,0,0,1,7,1,0,0,-1,0,0
UpdateKeys,0,9,2,0,7,80,9,0,0,-1,0,5
UpdateSettings,0,0,3,0,0,15,0,0,0,-1,0,3
WebClientExtensions,0,1,0,0,1,14,2,0,0,-1,0,0
