Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
IBoundable,0,0,1,0,0,4,0,1,0,-1,0,0
Node<T>,1,3,4,1,3,31,3,0,0,1,1,0
QuadTree<T>,3,10,2,2,4,176,30,0,0,0.6000000238418579,1,0
Rectangle,0,4,8,0,4,48,4,0,0,-1,0,3
